LabID,LabName,FacilityID
226913,Cumilla Alif Diagnostic and Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 26913],126913
226914,TAJMAHAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 26914],126914
226915,SHISHU DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26915],126915
226916,Padma Lab — Consultancy & Diagnostic Center [DGHS Facility ID 26916],126916
226917,Japan Medical Center (Middle Badda Branch) — Consultancy & Diagnostic Center [DGHS Facility ID 26917],126917
226920,AFC Health - Fortis Heart Institute (Khulna Unit) {In association with Escorts Heart and Research Ce — Consultancy & Diagnostic Center [DGHS Facility ID 26920],126920
226922,MOCCA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 26922],126922
226923,MEDIFAIR DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26923],126923
226926,Madina Hospital. — Consultancy & Diagnostic Center [DGHS Facility ID 26926],126926
226927,Shopnochura Genaral Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26927],126927
226929,THE IBNA SINA MEDICAL CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26929],126929
226930,Crystal Diagnostic Keshabpur — Consultancy & Diagnostic Center [DGHS Facility ID 26930],126930
226931,Unique Dignostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26931],126931
226932,GREEN VIEW COMPUTERISED DIAGNOSTIC COMPLEX — Consultancy & Diagnostic Center [DGHS Facility ID 26932],126932
226933,The Medipath Health Care — Consultancy & Diagnostic Center [DGHS Facility ID 26933],126933
226935,Doctors Medical Care — Consultancy & Diagnostic Center [DGHS Facility ID 26935],126935
226936,Kasir Uddin Memorial Medical College & Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 26936],126936
226937,Majeda Specialized Hospital For Diabetes and Child Care — Consultancy & Diagnostic Center [DGHS Facility ID 26937],126937
226940,BANGLADESH DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 26940],126940
226941,TITAS HOSPITAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26941],126941
226942,Shimla Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26942],126942
226943,DR. MD N I JAKIR HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 26943],126943
226944,REHENA DIGITAL DIAGONSTICS CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 26944],126944
226946,NURJEHAN SELIM NIRAMOY HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 26946],126946
226947,CUMILLA HORMONE CENTER & GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 26947],126947
226948,Salaha Diagnostic & Consultation Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26948],126948
226949,Aichi Medical College & Hospital Ltd. — Blood Bank [DGHS Facility ID 26949],126949
226950,BEDO General Hospital Pathological Laboratory — Consultancy & Diagnostic Center [DGHS Facility ID 26950],126950
226951,LAB DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26951],126951
226952,PURELIFE GENERAL HOSPITAL & DIAGNOSTIC — Consultancy & Diagnostic Center [DGHS Facility ID 26952],126952
226953,Lake Site Hospital (pvt)& Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26953],126953
226954,LAKSAM COMPATH — Consultancy & Diagnostic Center [DGHS Facility ID 26954],126954
226955,Desh Hospital & Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 26955],126955
226959,Islami Bank Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 26959],126959
226961,Elite Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26961],126961
226962,Dhaka central International medical college & Hospital — Blood Bank [DGHS Facility ID 26962],126962
226964,Pure Scientific Diagnostic Services Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 26964],126964
226965,Holycrescent Hospital & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26965],126965
226966,COMILLA MEDICAL CENTRE (PVT) LTD — Consultancy & Diagnostic Center [DGHS Facility ID 26966],126966
226967,Medison Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26967],126967
226968,COMFORD DIAGNOSTIC & CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 26968],126968
226970,The- Medinova Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26970],126970
226971,Shapla Digital Diagonstic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26971],126971
226972,Laxmipur Maa O Shisu Hospital (PVT.) — Consultancy & Diagnostic Center [DGHS Facility ID 26972],126972
226975,CHARBHADRASON ADHUNIC DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 26975],126975
226977,Linda Clinic & Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 26977],126977
226978,POPULAR DIGITAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 26978],126978
226980,NATIONAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26980],126980
226981,"Grameen Kalyan, Rampur Health Center — Consultancy & Diagnostic Center [DGHS Facility ID 26981]",126981
226982,Momen Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 26982],126982
226983,MEDI PLUS DIAGNOSTIC LAB — Consultancy & Diagnostic Center [DGHS Facility ID 26983],126983
226984,Shishu Matree Digital Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 26984],126984
226985,Ranihati Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26985],126985
226986,Debidwar Moon Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26986],126986
226987,Zahanara General Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26987],126987
226988,A.K.Al-Shefa Hospital & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26988],126988
226989,SHAMSUL HAQUE MEMORIAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 26989],126989
226990,Al-Razzak Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 26990],126990
226991,Apllo Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 26991],126991
226992,Addin Sakina Medicalcollage Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 26992],126992
226994,JAHANARA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 26994],126994
226996,Feni Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 26996],126996
226998,Care Investigation — Consultancy & Diagnostic Center [DGHS Facility ID 26998],126998
227001,H M Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27001],127001
227002,ALAM DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27002],127002
227003,SWISS HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27003],127003
227005,SSKS Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27005],127005
227007,NEW BANANI PATHOLOGICAL CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27007],127007
227008,Habib Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27008],127008
227009,Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27009],127009
227010,kHOKSHA ADHUNIK DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27010],127010
227011,Ibrahim Iqbal Memorial Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 27011],127011
227012,Medi Plus Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27012],127012
227013,Medifair Diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 27013],127013
227014,Freinds Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27014],127014
227015,Take-Care General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 27015],127015
227016,Islami Bank Community Hospital Naogaon Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 27016],127016
227020,Joya Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27020],127020
227021,INSIGHT DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27021],127021
227023,Bismillah Digital Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27023],127023
227025,SONO DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27025],127025
227026,Mim Pathological Lab — Consultancy & Diagnostic Center [DGHS Facility ID 27026],127026
227027,Al Sabid Digital Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 27027],127027
227028,Mayer Dhoya Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27028],127028
227029,AKS Khan Diagnostics Limited — Consultancy & Diagnostic Center [DGHS Facility ID 27029],127029
227030,Toyab Ali DigiLab Medical Center — Consultancy & Diagnostic Center [DGHS Facility ID 27030],127030
227031,Al Madina Medical Servicesc — Consultancy & Diagnostic Center [DGHS Facility ID 27031],127031
227032,BASHUNDHARA MEDICAL CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27032],127032
227033,SHEBA DIAGNSOTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 27033],127033
227034,Praava Health Bangladesh Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 27034],127034
227036,RMC Hospital & Diagnostic Complex Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 27036],127036
227037,BULBUL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27037],127037
227039,Bashuti Maa O Shishu Hospital Ltd. Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27039],127039
227040,TAZ DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27040],127040
227041,JAHURUL ISLAM MEDICAL COLLEGE & HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 27041],127041
227042,The Renaissa Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 27042],127042
227043,JASHORE EYE & LASER CENTER LIMITED — Consultancy & Diagnostic Center [DGHS Facility ID 27043],127043
227044,Khidhmah dental Care — Consultancy & Diagnostic Center [DGHS Facility ID 27044],127044
227045,Badhon Diagnostic & Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 27045],127045
227046,VIP HOSPITAL & DIGITAL DIAGNOSTIC LAB — Consultancy & Diagnostic Center [DGHS Facility ID 27046],127046
227048,"Nosratpur Health Center, Grameen Kalyan — Consultancy & Diagnostic Center [DGHS Facility ID 27048]",127048
227050,Popular Diognostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27050],127050
227053,Alif Diagnostic Center Najirhat. — Consultancy & Diagnostic Center [DGHS Facility ID 27053],127053
227055,LAB ASIA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27055],127055
227056,Gain Diagnostic & Physiothcrapy — Consultancy & Diagnostic Center [DGHS Facility ID 27056],127056
227060,Mitali Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 27060],127060
227061,Fatema Memorial Diagnostic & Medical Service — Consultancy & Diagnostic Center [DGHS Facility ID 27061],127061
227062,GREEN LIFE GENERAL HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27062],127062
227063,Peoples Hospital Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 27063],127063
227064,Matin Clinic & Nursing Home — Consultancy & Diagnostic Center [DGHS Facility ID 27064],127064
227065,Fair Investigations — Consultancy & Diagnostic Center [DGHS Facility ID 27065],127065
227067,Saruila Samsul Haque General Hospital And Digital Lab — Consultancy & Diagnostic Center [DGHS Facility ID 27067],127067
227068,Siam Medical & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 27068],127068
227069,Lubana General Hospital (Pvt.) Ltd. — Blood Bank [DGHS Facility ID 27069],127069
227070,AL-SABAH HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 27070],127070
227071,Padma Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27071],127071
227072,Niramoy Nursinghem — Consultancy & Diagnostic Center [DGHS Facility ID 27072],127072
227074,Pure Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27074],127074
227076,Noorjahan Memorial Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27076],127076
227077,NIRAPAD DIAGNOSTIC & CONSALTASION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27077],127077
227078,JAMAN HEALTH CARE & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27078],127078
227079,Salma Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27079],127079
227082,Mayo Clinic (Diagnostic) — Consultancy & Diagnostic Center [DGHS Facility ID 27082],127082
227085,ANKON DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27085],127085
227087,LAB CARE DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27087],127087
227089,Seba Pathological Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27089],127089
227090,Dolfin Hospital & Infertility Center — Consultancy & Diagnostic Center [DGHS Facility ID 27090],127090
227091,ISLAMI HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 27091],127091
227092,Bangladesh Molecular Laboratory — Consultancy & Diagnostic Center [DGHS Facility ID 27092],127092
227093,Modarn X-ray & Pathology Center — Consultancy & Diagnostic Center [DGHS Facility ID 27093],127093
227096,Muslim Aid Communiny Hospital & Diagnostic Centere — Consultancy & Diagnostic Center [DGHS Facility ID 27096],127096
227099,Crescent Blood Bank — Blood Bank [DGHS Facility ID 27099],127099
227100,"Naogaon Bazar Health Center, Grameen Kalyan — Consultancy & Diagnostic Center [DGHS Facility ID 27100]",127100
227101,THE EVERGREEN DIANOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27101],127101
227102,PERFECT MEDICARE LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 27102],127102
227103,EAST VIEW HOSPITAL & LAB — Consultancy & Diagnostic Center [DGHS Facility ID 27103],127103
227104,Al-Maha Diagnostic Center & Medical Services — Consultancy & Diagnostic Center [DGHS Facility ID 27104],127104
227105,Asia Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 27105],127105
227110,"Labaid Ltd (Diagnostics), Kalabagan — Consultancy & Diagnostic Center [DGHS Facility ID 27110]",127110
227112,ALAM DENTAL CARE — Consultancy & Diagnostic Center [DGHS Facility ID 27112],127112
227113,TMSS Masuda Maternity Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 27113],127113
227114,Janani General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 27114],127114
227115,ETI DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27115],127115
227120,FATHEA DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27120],127120
227121,Sandhan Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27121],127121
227122,POPULAR DIAGNOSIS — Consultancy & Diagnostic Center [DGHS Facility ID 27122],127122
227123,New Medicare Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27123],127123
227125,SEA SIDE HOSPITAL PVT. LTD — Consultancy & Diagnostic Center [DGHS Facility ID 27125],127125
227127,SUSTHO NAGAR DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27127],127127
227129,The Jainta Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27129],127129
227130,NEW BASUMOTI GENERAL HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27130],127130
227131,SHABA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27131],127131
227132,MOMTAJ BADARUDDIN GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 27132],127132
227133,ALIF DOCTOR’S CHAMBER & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27133],127133
227134,Dagonbhuiyan Diabetic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 27134],127134
227135,A. Rob Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 27135],127135
227137,PILOT HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 27137],127137
227139,RAZIA MEDICAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27139],127139
227140,ISLAM HEART CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 27140],127140
227142,APON DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 27142],127142
227143,Shahabuddin Medical College Hospital — Blood Bank [DGHS Facility ID 27143],127143
227144,MODERN DIAGNOSTIC CENTRE LTD.(Kakrail) — Consultancy & Diagnostic Center [DGHS Facility ID 27144],127144
